지점,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
182,2019-01-09 08:00,60,8,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,1.9,-7.0,1033.1,1029.7,
182,2019-01-09 09:00,60,8,,10000,,6,1.0,6.0,,,6.0,3.0,,,3000.0,15000.0,,,2.3,-6.0,1033.3,1029.9,
182,2019-01-09 10:00,80,9,,10000,,5,1.0,5.0,,,6.0,3.0,,,3000.0,15000.0,,,2.8,-6.2,1034.0,1030.6,
182,2019-01-09 11:00,100,7,,10000,,7,1.0,7.0,,,6.0,1.0,,,3000.0,16000.0,,,3.4,-5.6,1033.6,1030.2,
182,2019-01-09 12:00,70,6,,10000,,5,1.0,5.0,,,6.0,1.0,,,3000.0,16000.0,,,4.2,-4.0,1033.3,1029.9,
182,2019-01-09 13:00,70,10,,10000,,7,7.0,,,,3.0,,,,13000.0,,,,4.7,-4.1,1031.6,1028.2,
182,2019-01-09 14:00,70,8,,10000,,7,7.0,,,,3.0,,,,14000.0,,,,5.1,-4.5,1030.8,1027.5,
182,2019-01-09 15:00,70,8,,10000,,7,7.0,,,,3.0,,,,15000.0,,,,5.1,-3.4,1030.8,1027.5,
182,2019-01-09 16:00,70,7,,10000,,7,7.0,,,,0.0,,,,16000.0,,,,4.7,-3.6,1030.9,1027.5,
182,2019-01-09 17:00,90,6,,10000,,7,7.0,,,,0.0,,,,17000.0,,,,4.7,-3.8,1030.6,1027.2,
182,2019-01-09 18:00,110,5,,10000,,7,2.0,7.0,,,3.0,0.0,,,13000.0,18000.0,,,4.3,-4.5,1030.5,1027.1,
182,2019-01-09 19:00,90,3,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,4.6,-3.8,1030.7,1027.3,
182,2019-01-09 20:00,160,5,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,4.7,-3.2,1030.2,1026.8,
182,2019-01-09 21:00,160,3,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,5.3,-2.6,1029.9,1026.6,
182,2019-01-09 22:00,170,3,,10000,,8,1.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,5.3,-2.4,1029.3,1026.0,
182,2019-01-09 23:00,150,4,,10000,,8,1.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,5.3,-1.8,1028.9,1025.6,
182,2019-01-10 00:00,150,3,,10000,,8,1.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,5.3,-2.2,1027.9,1024.6,
182,2019-01-10 01:00,180,5,,10000,,8,1.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,5.4,-2.3,1027.7,1024.4,
182,2019-01-10 02:00,200,3,,10000,,8,3.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,5.4,-1.2,1027.5,1024.2,
182,2019-01-10 03:00,200,4,,10000,,8,3.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,5.6,-0.8,1027.0,1023.7,
182,2019-01-10 04:00,190,4,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,5.7,0.3,1027.1,1023.8,
182,2019-01-10 05:00,220,4,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,5.5,1.4,1026.8,1023.5,0.0
182,2019-01-10 06:00,320,5,,10000,23.0,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,6.0,-0.1,1026.5,1023.2,0.0
182,2019-01-10 07:00,220,4,,10000,,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,4.7,1.0,1026.0,1022.7,
182,2019-01-10 08:00,240,5,,10000,,8,7.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,4.9,1.3,1026.8,1023.5,
182,2019-01-10 09:00,320,7,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.3,-1.3,1026.8,1023.5,
182,2019-01-10 10:00,310,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.4,-0.1,1027.9,1024.6,
182,2019-01-10 11:00,320,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.2,0.4,1027.7,1024.4,
182,2019-01-10 12:00,320,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.4,0.1,1026.9,1023.6,
182,2019-01-10 13:00,310,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.4,0.1,1026.3,1023.0,
182,2019-01-10 14:00,330,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.4,0.7,1026.2,1022.9,
182,2019-01-10 15:00,330,10,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.5,0.2,1026.0,1022.7,
182,2019-01-10 16:00,330,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.8,0.3,1025.9,1022.6,
182,2019-01-10 17:00,320,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.0,-0.3,1026.4,1023.1,
182,2019-01-10 18:00,340,7,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.1,0.2,1026.6,1023.3,
182,2019-01-10 19:00,330,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.2,-0.5,1026.9,1023.6,
182,2019-01-10 20:00,330,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.4,0.5,1026.5,1023.2,
182,2019-01-10 21:00,330,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.4,1.6,1026.5,1023.2,
182,2019-01-10 22:00,350,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,7.4,1.7,1026.5,1023.2,
182,2019-01-10 23:00,350,7,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,7.2,1.5,1026.6,1023.3,
182,2019-01-11 00:00,10,6,,10000,,8,6.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,7.0,1.1,1026.4,1023.1,
182,2019-01-11 01:00,360,6,,10000,,8,6.0,8.0,,,6.0,4.0,,,2500.0,12000.0,,,6.8,1.2,1026.1,1022.8,
182,2019-01-11 02:00,20,4,,10000,,7,5.0,7.0,,,6.0,0.0,,,2500.0,20000.0,,,6.6,0.8,1026.0,1022.7,
182,2019-01-11 03:00,330,3,,10000,,7,6.0,7.0,,,6.0,0.0,,,2500.0,20000.0,,,6.4,0.6,1026.6,1023.3,
182,2019-01-11 04:00,10,5,,10000,,7,6.0,7.0,,,6.0,0.0,,,2500.0,20000.0,,,6.5,0.9,1025.6,1022.3,
182,2019-01-11 05:00,360,5,,10000,,7,6.0,7.0,,,6.0,0.0,,,2500.0,20000.0,,,6.4,-0.2,1025.8,1022.5,
182,2019-01-11 06:00,360,5,,10000,,7,6.0,7.0,,,6.0,0.0,,,3000.0,16000.0,,,6.3,0.0,1025.8,1022.5,
182,2019-01-11 07:00,360,4,,10000,,8,6.0,8.0,,,6.0,4.0,,,2500.0,12000.0,,,6.3,0.9,1026.3,1023.0,
182,2019-01-11 08:00,360,7,,8000,5.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,12000.0,,,5.6,0.4,1026.7,1023.4,
182,2019-01-11 09:00,350,5,,6000,5.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,12000.0,,,5.8,-0.3,1026.4,1023.1,
182,2019-01-11 10:00,10,5,,6000,5.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,12000.0,,,6.0,0.2,1026.7,1023.4,
182,2019-01-11 11:00,290,2,,6000,5.0,6,3.0,6.0,,,6.0,4.0,,,2500.0,12000.0,,,6.5,0.6,1026.7,1023.4,
182,2019-01-11 12:00,310,3,,7000,5.0,7,3.0,7.0,,,6.0,4.0,,,2500.0,12000.0,,,7.0,0.8,1025.6,1022.3,
182,2019-01-11 13:00,10,2,,7000,5.0,6,5.0,6.0,,,3.0,0.0,,,9000.0,20000.0,,,7.4,0.7,1023.8,1020.5,
182,2019-01-11 14:00,40,5,,7000,5.0,6,5.0,6.0,,,3.0,0.0,,,9000.0,20000.0,,,7.5,1.1,1022.8,1019.5,
182,2019-01-11 15:00,70,6,,9000,5.0,8,5.0,8.0,,,6.0,4.0,,,3500.0,12000.0,,,8.4,1.9,1022.6,1019.3,
182,2019-01-11 16:00,80,8,,8000,5.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,8.4,2.1,1022.5,1019.2,
182,2019-01-11 17:00,90,12,,10000,,7,5.0,7.0,,,6.0,3.0,,,3000.0,10000.0,,,8.8,2.6,1021.7,1018.4,
182,2019-01-11 18:00,90,9,,10000,,7,5.0,7.0,,,6.0,3.0,,,3000.0,10000.0,,,8.9,2.9,1022.4,1019.1,
182,2019-01-11 19:00,100,7,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,9.0,2.9,1022.2,1018.9,
182,2019-01-11 20:00,100,7,,8000,61.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,8.6,4.6,1021.7,1018.4,0.0
182,2019-01-11 21:00,120,5,,9000,61.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1200.0,2500.0,9000.0,,8.7,4.6,1022.6,1019.3,0.0
182,2019-01-11 22:00,110,6,,8000,60.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1200.0,2500.0,9000.0,,8.1,5.2,1021.8,1018.5,0.5
182,2019-01-11 23:00,100,7,,9000,61.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1200.0,2500.0,9000.0,,8.1,5.5,1020.9,1017.6,0.0
182,2019-01-12 00:00,90,4,,6000,61.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1200.0,2500.0,9000.0,,8.1,5.9,1020.6,1017.3,0.5
182,2019-01-12 01:00,100,3,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1200.0,3000.0,8000.0,,8.0,6.1,1020.9,1017.6,1.0
182,2019-01-12 02:00,210,2,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1200.0,3000.0,8000.0,,7.7,6.3,1020.6,1017.3,0.5
182,2019-01-12 03:00,290,3,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1200.0,2500.0,8000.0,,7.8,6.5,1020.4,1017.1,0.5
182,2019-01-12 04:00,360,7,,8000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1200.0,2500.0,8000.0,,8.3,6.3,1020.4,1017.1,0.0
182,2019-01-12 05:00,30,5,,7000,10.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1100.0,2500.0,9000.0,,8.2,6.0,1020.1,1016.8,0.0
182,2019-01-12 06:00,360,6,,8000,10.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1100.0,2500.0,9000.0,,8.4,6.1,1020.6,1017.3,
182,2019-01-12 07:00,360,7,,5000,60.0,8,2.0,5.0,8.0,,7.0,6.0,5.0,,1000.0,2000.0,8000.0,,8.3,6.6,1021.3,1018.0,0.0
182,2019-01-12 08:00,340,9,,8000,60.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2500.0,9000.0,,8.1,6.3,1022.2,1018.9,0.0
182,2019-01-12 09:00,330,6,,8000,60.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2500.0,9000.0,,8.1,5.3,1022.9,1019.6,0.5
182,2019-01-12 10:00,340,4,,8000,60.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2500.0,9000.0,,8.0,5.0,1023.0,1019.7,0.0
182,2019-01-12 11:00,330,4,,10000,21.0,7,5.0,7.0,,,6.0,3.0,,,3000.0,12000.0,,,8.0,4.8,1023.1,1019.8,0.5
182,2019-01-12 12:00,350,4,,10000,,7,5.0,7.0,,,6.0,3.0,,,3000.0,12000.0,,,8.6,4.1,1022.7,1019.4,
182,2019-01-12 13:00,340,4,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,8.8,3.1,1021.9,1018.6,
182,2019-01-12 14:00,360,4,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,8.8,2.6,1021.7,1018.4,
182,2019-01-12 15:00,330,7,,10000,,0,,,,,,,,,,,,,9.1,1.0,1021.7,1018.4,
182,2019-01-12 16:00,320,5,,10000,,0,,,,,,,,,,,,,9.3,0.0,1021.9,1018.6,
182,2019-01-12 17:00,340,4,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,9.3,0.0,1022.4,1019.1,
182,2019-01-12 18:00,350,6,,7000,5.0,4,4.0,,,,0.0,,,,20000.0,,,,9.2,0.2,1023.2,1019.9,
182,2019-01-12 19:00,360,6,,7000,5.0,6,3.0,6.0,,,6.0,0.0,,,4000.0,20000.0,,,9.0,1.5,1023.5,1020.2,
182,2019-01-12 20:00,10,7,,8000,5.0,6,6.0,,,,6.0,,,,4000.0,,,,9.1,0.8,1024.2,1020.9,
182,2019-01-12 21:00,20,6,,8000,5.0,7,7.0,,,,6.0,,,,4000.0,,,,9.0,0.6,1024.2,1020.9,
182,2019-01-12 22:00,10,2,,10000,,5,5.0,,,,6.0,,,,4000.0,,,,8.5,0.4,1024.4,1021.1,
182,2019-01-12 23:00,360,5,,10000,,2,2.0,,,,6.0,,,,4000.0,,,,8.3,1.6,1024.3,1021.0,
182,2019-01-13 00:00,360,6,,10000,,2,2.0,,,,6.0,,,,4000.0,,,,8.0,2.4,1023.9,1020.6,
182,2019-01-13 01:00,10,6,,10000,,0,,,,,,,,,,,,,8.0,1.5,1024.0,1020.7,
182,2019-01-13 02:00,10,8,,10000,,0,,,,,,,,,,,,,8.1,1.7,1024.5,1021.2,
182,2019-01-13 03:00,10,8,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,7.9,1.9,1024.6,1021.3,
182,2019-01-13 04:00,360,7,,10000,,4,4.0,,,,6.0,,,,4000.0,,,,8.1,2.3,1024.4,1021.1,
182,2019-01-13 05:00,360,6,,10000,,7,7.0,,,,6.0,,,,5000.0,,,,7.9,2.5,1024.0,1020.7,
182,2019-01-13 06:00,360,7,,10000,,6,6.0,,,,6.0,,,,4500.0,,,,7.9,2.1,1024.6,1021.3,
182,2019-01-13 07:00,360,5,,10000,,5,5.0,,,,6.0,,,,4500.0,,,,7.8,0.6,1025.1,1021.8,
182,2019-01-13 08:00,10,7,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,7.8,2.2,1025.2,1021.9,
182,2019-01-13 09:00,360,10,,10000,,7,7.0,,,,6.0,,,,4000.0,,,,7.6,0.9,1025.4,1022.1,
182,2019-01-13 10:00,360,8,,10000,,6,6.0,,,,6.0,,,,4000.0,,,,7.7,1.1,1025.8,1022.5,
182,2019-01-13 11:00,360,5,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,7.7,1.6,1026.0,1022.7,
182,2019-01-13 12:00,360,6,,9000,5.0,7,7.0,,,,6.0,,,,2500.0,,,,7.9,1.4,1025.5,1022.2,
182,2019-01-13 13:00,290,4,,9000,5.0,7,7.0,,,,6.0,,,,2500.0,,,,8.3,1.8,1024.9,1021.6,
182,2019-01-13 14:00,320,7,,9000,5.0,6,6.0,,,,6.0,,,,3000.0,,,,8.1,0.9,1024.7,1021.4,
182,2019-01-13 15:00,320,8,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,8.1,0.5,1024.8,1021.5,
182,2019-01-13 16:00,330,8,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,7.9,0.4,1024.8,1021.5,
182,2019-01-13 17:00,340,7,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,7.7,0.4,1025.0,1021.7,
182,2019-01-13 18:00,330,7,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,7.4,0.2,1025.5,1022.2,
182,2019-01-13 19:00,340,6,,9000,5.0,6,6.0,,,,6.0,,,,3000.0,,,,7.4,1.0,1025.9,1022.6,
182,2019-01-13 20:00,350,5,,9000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,7.1,0.5,1026.1,1022.8,
182,2019-01-13 21:00,360,6,,8000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,6.9,0.1,1026.1,1022.8,
182,2019-01-13 22:00,340,4,,7000,5.0,5,5.0,,,,6.0,,,,2500.0,,,,6.5,0.9,1026.2,1022.9,
182,2019-01-13 23:00,350,4,,7000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,6.3,0.5,1026.1,1022.8,
182,2019-01-14 00:00,350,3,,7000,5.0,3,3.0,,,,6.0,,,,2500.0,,,,6.4,0.2,1026.1,1022.8,
182,2019-01-14 01:00,350,5,,7000,5.0,3,3.0,,,,6.0,,,,2500.0,,,,6.5,0.7,1025.9,1022.6,
182,2019-01-14 02:00,340,2,,7000,5.0,3,3.0,,,,6.0,,,,2500.0,,,,6.1,0.3,1026.3,1023.0,
182,2019-01-14 03:00,30,3,,7000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,6.1,0.1,1026.3,1023.0,
182,2019-01-14 04:00,350,3,,6000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,6.2,0.4,1026.1,1022.8,
182,2019-01-14 05:00,30,5,,6000,5.0,6,6.0,,,,6.0,,,,2500.0,,,,6.5,1.0,1025.8,1022.5,
182,2019-01-14 06:00,20,5,,6000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,6.3,0.3,1025.9,1022.6,
182,2019-01-14 07:00,350,2,,5000,5.0,6,6.0,,,,6.0,,,,2500.0,,,,6.3,1.0,1026.4,1023.1,
182,2019-01-14 08:00,0,0,,5000,5.0,6,6.0,,,,6.0,,,,2500.0,,,,5.4,0.7,1027.2,1023.9,
182,2019-01-14 09:00,150,4,,5000,5.0,5,5.0,,,,6.0,,,,2500.0,,,,6.3,0.8,1026.9,1023.6,
182,2019-01-14 10:00,100,4,,5000,5.0,4,4.0,,,,6.0,,,,3000.0,,,,7.5,0.7,1026.6,1023.3,
182,2019-01-14 11:00,10,5,,5000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,7.4,1.7,1027.1,1023.8,
182,2019-01-14 12:00,360,5,,6000,5.0,2,2.0,,,,6.0,,,,2500.0,,,,7.8,1.1,1026.3,1023.0,
182,2019-01-14 13:00,310,6,,6000,5.0,4,4.0,,,,6.0,,,,2500.0,,,,8.4,2.1,1025.7,1022.4,
182,2019-01-14 14:00,340,5,,6000,5.0,3,3.0,,,,6.0,,,,2500.0,,,,8.1,1.0,1024.9,1021.6,
182,2019-01-14 15:00,310,6,,6000,5.0,3,3.0,,,,6.0,,,,3000.0,,,,8.2,0.9,1025.1,1021.8,
182,2019-01-14 16:00,300,4,,5000,5.0,7,3.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,8.1,0.8,1025.2,1021.9,
182,2019-01-14 17:00,330,3,,4000,5.0,7,3.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,7.7,0.8,1024.7,1021.4,
182,2019-01-14 18:00,220,2,,4000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,6.7,0.4,1024.7,1021.4,
182,2019-01-14 19:00,210,5,,4000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,5.3,0.7,1025.2,1021.9,
182,2019-01-14 20:00,200,5,,3500,5.0,5,1.0,5.0,,,6.0,0.0,,,3000.0,18000.0,,,4.8,0.3,1025.3,1022.0,
182,2019-01-14 21:00,190,5,,4000,5.0,5,1.0,5.0,,,6.0,3.0,,,2500.0,15000.0,,,5.7,0.7,1025.2,1021.9,
182,2019-01-14 22:00,210,5,,6000,5.0,6,1.0,6.0,,,6.0,3.0,,,2500.0,13000.0,,,5.7,0.5,1025.0,1021.7,
182,2019-01-14 23:00,200,4,,6000,5.0,6,3.0,6.0,,,6.0,3.0,,,2500.0,13000.0,,,5.5,0.5,1024.8,1021.5,
182,2019-01-15 00:00,200,4,,6000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,5.4,0.5,1024.9,1021.6,
182,2019-01-15 01:00,210,4,,6000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,5.0,0.6,1024.1,1020.8,
182,2019-01-15 02:00,210,6,,6000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,4.5,0.4,1024.7,1021.4,
182,2019-01-15 03:00,220,7,,6000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,4.6,0.6,1024.9,1021.6,
182,2019-01-15 04:00,210,6,,6000,5.0,5,5.0,,,,6.0,,,,3000.0,,,,5.2,1.0,1024.7,1021.4,
182,2019-01-15 05:00,230,3,,6000,5.0,5,3.0,5.0,,,6.0,3.0,,,3000.0,15000.0,,,5.4,0.7,1024.2,1020.9,
182,2019-01-15 06:00,290,5,,7000,5.0,7,4.0,7.0,,,6.0,3.0,,,3000.0,13000.0,,,7.1,0.1,1023.9,1020.6,
182,2019-01-15 07:00,230,5,,6000,5.0,6,4.0,6.0,,,6.0,3.0,,,3000.0,13000.0,,,5.3,0.2,1024.2,1020.9,
182,2019-01-15 08:00,260,6,,6000,5.0,7,5.0,7.0,,,6.0,3.0,,,3000.0,13000.0,,,6.4,-0.1,1024.6,1021.3,
182,2019-01-15 09:00,240,5,,5000,5.0,7,5.0,7.0,,,6.0,4.0,,,3500.0,10000.0,,,7.3,0.3,1024.4,1021.1,
182,2019-01-15 10:00,320,8,,5000,5.0,7,4.0,7.0,,,6.0,4.0,,,3500.0,10000.0,,,8.3,0.7,1024.9,1021.6,
182,2019-01-15 11:00,330,11,,5000,5.0,7,3.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,8.0,0.7,1025.7,1022.4,
182,2019-01-15 12:00,320,7,,6000,5.0,1,1.0,,,,6.0,,,,3000.0,,,,8.3,-0.2,1024.9,1021.6,
182,2019-01-15 13:00,300,7,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,8.4,-0.9,1024.3,1021.0,
182,2019-01-15 14:00,330,9,,10000,,6,3.0,6.0,,,6.0,0.0,,,3000.0,20000.0,,,8.3,0.0,1024.0,1020.7,
182,2019-01-15 15:00,320,9,,10000,,4,4.0,,,,6.0,,,,3500.0,,,,8.1,-0.1,1024.3,1021.0,
182,2019-01-15 16:00,340,10,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,7.6,0.0,1025.2,1021.9,
182,2019-01-15 17:00,320,12,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,7.6,-1.5,1025.4,1022.1,
182,2019-01-15 18:00,320,10,,5000,5.0,7,7.0,,,,6.0,,,,3500.0,,,,7.7,0.4,1025.1,1021.8,
182,2019-01-15 19:00,330,15,,7000,5.0,7,7.0,,,,6.0,,,,3500.0,,,,6.8,0.6,1026.4,1023.1,
182,2019-01-15 20:00,330,16,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,5.9,-1.1,1026.8,1023.5,
182,2019-01-15 21:00,330,16,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,5.0,-2.8,1027.1,1023.8,
182,2019-01-15 22:00,330,15,26.0,10000,,7,7.0,,,,6.0,,,,3000.0,,,,4.5,-2.9,1027.4,1024.1,
182,2019-01-15 23:00,330,15,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.8,-3.9,1027.8,1024.4,
182,2019-01-16 00:00,330,14,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.4,-3.3,1028.0,1024.6,
182,2019-01-16 01:00,330,14,27.0,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.8,-3.6,1027.9,1024.5,
182,2019-01-16 02:00,330,12,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.3,-4.0,1028.0,1024.6,
182,2019-01-16 03:00,320,14,,10000,85.0,7,2.0,7.0,,,8.0,6.0,,,1500.0,3000.0,,,2.4,-4.4,1028.2,1024.8,0.0
182,2019-01-16 04:00,330,12,,10000,26.0,7,7.0,,,,6.0,,,,3000.0,,,,2.2,-4.9,1028.0,1024.6,0.0
182,2019-01-16 05:00,340,9,20.0,10000,85.0,7,2.0,7.0,,,8.0,6.0,,,1500.0,3000.0,,,2.0,-4.1,1027.5,1024.1,0.0
182,2019-01-16 06:00,330,11,,10000,26.0,7,7.0,,,,6.0,,,,3000.0,,,,2.1,-5.5,1027.6,1024.2,0.0
182,2019-01-16 07:00,350,10,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.0,-5.1,1028.1,1024.7,
182,2019-01-16 08:00,340,10,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.4,-4.7,1028.5,1025.1,
182,2019-01-16 09:00,340,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.3,-5.0,1028.3,1024.9,
182,2019-01-16 10:00,360,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.5,-4.4,1028.2,1024.8,
182,2019-01-16 11:00,350,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.7,-4.8,1028.9,1025.5,
182,2019-01-16 12:00,330,10,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,2.8,-4.2,1027.9,1024.5,
182,2019-01-16 13:00,320,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.9,-3.9,1026.6,1023.2,
182,2019-01-16 14:00,330,9,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,2.9,-3.6,1026.6,1023.2,
182,2019-01-16 15:00,330,7,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,3.0,-3.5,1026.7,1023.3,
182,2019-01-16 16:00,340,10,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.1,-4.4,1026.7,1023.3,
182,2019-01-16 17:00,320,9,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.1,-4.3,1026.8,1023.4,
182,2019-01-16 18:00,330,9,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.1,-3.4,1026.8,1023.4,
182,2019-01-16 19:00,340,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.0,-3.9,1026.9,1023.5,
182,2019-01-16 20:00,350,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.0,-3.4,1026.8,1023.4,
182,2019-01-16 21:00,350,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.0,-4.4,1027.0,1023.6,
182,2019-01-16 22:00,350,7,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.2,-3.3,1026.7,1023.3,
182,2019-01-16 23:00,340,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.5,-3.7,1027.1,1023.7,
182,2019-01-17 00:00,320,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.7,-3.5,1027.2,1023.8,
182,2019-01-17 01:00,330,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.8,-3.6,1026.5,1023.1,
182,2019-01-17 02:00,320,6,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,4.0,-4.0,1026.2,1022.9,
182,2019-01-17 03:00,310,8,,10000,,8,6.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,4.2,-3.8,1026.1,1022.8,
182,2019-01-17 04:00,310,9,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,12000.0,,,4.5,-3.9,1025.5,1022.2,
182,2019-01-17 05:00,320,10,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,4.5,-3.3,1025.3,1022.0,
182,2019-01-17 06:00,320,7,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,4.4,-3.9,1024.7,1021.4,
