ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó,Àü¿î·®(1/8),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü,2Ãþ ¿îÇü,3Ãþ ¿îÇü,4Ãþ ¿îÇü,1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
110,2019-01-10 13:00,230,3,,10000,,8,7,8,,,6,4,,,4000,12000,,,1.8,-13.3,1025.6,1024,
110,2019-01-10 14:00,290,5,,10000,,8,7,8,,,6,4,,,4000,12000,,,1.6,-8.6,1025.2,1023.6,
110,2019-01-10 15:00,280,6,,10000,,3,3,,,,6,,,,4000,,,,3.1,-8.2,1025.3,1023.7,
110,2019-01-10 16:00,240,6,,10000,,3,3,,,,6,,,,4000,,,,2.6,-7.8,1025.7,1024.1,
110,2019-01-10 17:00,250,5,,10000,,6,6,,,,6,,,,4000,,,,1.8,-6.4,1025.8,1024.2,
110,2019-01-10 18:00,270,2,,10000,,6,6,,,,6,,,,4000,,,,1.2,-6,1025.9,1024.3,
110,2019-01-10 19:00,190,4,,10000,,6,6,,,,6,,,,4000,,,,.3,-6.4,1026.7,1025.1,
110,2019-01-10 20:00,180,3,,10000,,6,6,,,,6,,,,4000,,,,.6,-4.7,1027,1025.4,
110,2019-01-10 21:00,150,5,,10000,,6,6,,,,6,,,,4000,,,,-.4,-4.7,1026.6,1025,
110,2019-01-10 22:00,140,5,,6000,5,6,6,,,,6,,,,4000,,,,-.1,-4.1,1026.5,1024.9,
110,2019-01-10 23:00,160,4,,6000,5,6,6,,,,6,,,,4000,,,,0,-4.4,1026.2,1024.6,
110,2019-01-11 00:00,150,3,,6000,5,6,6,,,,6,,,,3500,,,,-.4,-4.4,1026.4,1024.8,
110,2019-01-11 01:00,140,2,,6000,5,6,6,,,,6,,,,3500,,,,-.4,-4.7,1026.5,1024.9,
110,2019-01-11 02:00,170,3,,6000,5,6,6,,,,6,,,,3500,,,,0,-4.1,1026.7,1025.1,
110,2019-01-11 03:00,130,2,,6000,5,6,6,,,,6,,,,3500,,,,-.2,-4.1,1026.8,1025.2,
110,2019-01-11 04:00,0,0,,6000,5,6,6,,,,6,,,,3500,,,,-.4,-4.1,1026.6,1025,
110,2019-01-11 05:00,350,3,,6000,5,6,6,,,,6,,,,3500,,,,-.6,-4.1,1026.6,1025,
110,2019-01-11 06:00,330,2,,6000,5,6,6,,,,6,,,,3500,,,,-.9,-4.4,1026.8,1025.2,
110,2019-01-11 07:00,40,2,,6000,5,6,6,,,,6,,,,3500,,,,-1.3,-4.7,1027.4,1025.8,
110,2019-01-11 08:00,320,1,,4800,10,2,2,,,,6,,,,3500,,,,-1.5,-4.4,1027.2,1025.6,
110,2019-01-11 09:00,320,3,,5000,10,1,1,,,,6,,,,4000,,,,-.3,-3.8,1027.2,1025.6,
110,2019-01-11 10:00,10,3,,5000,10,0,,,,,,,,,,,,,1.5,-3.6,1027.4,1025.8,
110,2019-01-11 11:00,110,2,,7000,5,0,,,,,,,,,,,,,4.4,-3.8,1027.1,1025.5,
110,2019-01-11 12:00,160,2,,8000,5,0,,,,,,,,,,,,,5.2,-5.7,1026.7,1025.1,
110,2019-01-11 13:00,220,3,,6000,5,0,,,,,,,,,,,,,5.3,-5.7,1025.9,1024.3,
110,2019-01-11 14:00,110,2,,5000,5,0,,,,,,,,,,,,,6,-5.4,1024.8,1023.2,
110,2019-01-11 15:00,340,1,,5000,5,7,1,7,,,6,3,,,3000,14000,,,5.8,-5.7,1024.8,1023.2,
110,2019-01-11 16:00,310,6,,5000,5,5,1,5,,,6,3,,,3000,14000,,,4.9,-5.7,1024.5,1022.9,
110,2019-01-11 17:00,290,5,,5000,5,5,1,5,,,6,3,,,3000,14000,,,4,-6,1024.3,1022.7,
110,2019-01-11 18:00,330,4,,5000,5,7,7,,,,3,,,,14000,,,,2.3,-6,1024.6,1023,
110,2019-01-11 19:00,300,4,,4500,5,7,7,,,,3,,,,14000,,,,2.5,-5,1024.9,1023.3,
110,2019-01-11 20:00,350,3,,4000,5,8,8,,,,4,,,,12000,,,,.3,-5.7,1024.4,1022.8,
110,2019-01-11 21:00,340,2,,4000,5,7,7,,,,3,,,,14000,,,,0,-5.4,1023.6,1022,
110,2019-01-11 22:00,320,4,,2800,5,7,1,7,,,6,4,,,3000,10000,,,-1.3,-6,1023.2,1021.6,
110,2019-01-11 23:00,10,2,,3200,5,7,1,7,,,6,4,,,3000,10000,,,-1.1,-6,1023.2,1021.6,
110,2019-01-12 00:00,340,2,,3500,5,7,1,7,,,6,4,,,3000,10000,,,-.7,-6,1022.6,1021,
110,2019-01-12 01:00,350,3,,4000,5,7,1,7,,,6,4,,,3000,9000,,,-.3,-6.4,1022.6,1021,
110,2019-01-12 02:00,360,2,,4000,5,7,7,,,,4,,,,9000,,,,-.2,-6.7,1022.7,1021.1,
110,2019-01-12 03:00,10,1,,4000,5,7,7,,,,4,,,,9000,,,,-.3,-6,1022.9,1021.3,
110,2019-01-12 04:00,330,3,,4800,5,7,7,,,,4,,,,9000,,,,-.3,-6.4,1022.7,1021.1,
110,2019-01-12 05:00,350,2,,4800,5,7,7,,,,4,,,,9000,,,,-.5,-7.1,1022.6,1021,
110,2019-01-12 06:00,10,1,,4800,5,7,7,,,,4,,,,8000,,,,-.4,-6.7,1022.8,1021.2,
110,2019-01-12 07:00,340,3,,4800,5,7,7,,,,4,,,,8000,,,,-.4,-6.7,1023.2,1021.6,
110,2019-01-12 08:00,340,2,,4800,5,7,7,,,,4,,,,8000,,,,-1.1,-7.1,1023.4,1021.8,
110,2019-01-12 09:00,340,2,,5000,5,6,6,,,,3,,,,10000,,,,0,-6.4,1023.6,1022,
110,2019-01-12 10:00,330,3,,6000,5,0,,,,,,,,,,,,,1.8,-7.1,1024,1022.4,
110,2019-01-12 11:00,110,1,,6000,5,0,,,,,,,,,,,,,4.2,-7.1,1023.6,1022,
110,2019-01-12 12:00,330,3,,7000,5,0,,,,,,,,,,,,,5.1,-8.2,1023,1021.4,
110,2019-01-12 13:00,350,4,,7000,5,6,6,,,,6,,,,4000,,,,5.6,-8.2,1022.4,1020.8,
110,2019-01-12 14:00,330,1,,7000,5,6,6,,,,6,,,,5000,,,,6.7,-8.2,1021.8,1020.2,
110,2019-01-12 15:00,300,3,,7000,5,5,5,,,,3,,,,8000,,,,6.9,-8.2,1021.9,1020.3,
110,2019-01-12 16:00,290,7,,7000,5,5,5,,,,3,,,,8000,,,,5,-7.4,1023,1021.4,
110,2019-01-12 17:00,280,6,,8000,5,5,5,,,,3,,,,10000,,,,3.7,-8.2,1023.9,1022.3,
110,2019-01-12 18:00,300,7,,7000,5,3,3,,,,6,,,,5000,,,,2,-7.1,1024.3,1022.7,
110,2019-01-12 19:00,290,4,,6000,5,0,,,,,,,,,,,,,0,-7.8,1024.3,1022.7,
110,2019-01-12 20:00,10,3,,6000,5,0,,,,,,,,,,,,,.2,-7.1,1024.4,1022.8,
110,2019-01-12 21:00,20,2,,5000,5,0,,,,,,,,,,,,,-1.1,-7.1,1024.2,1022.6,
110,2019-01-12 22:00,10,1,,4500,10,0,,,,,,,,,,,,,-3.6,-8.2,1024.5,1022.9,
110,2019-01-12 23:00,280,2,,4000,10,0,,,,,,,,,,,,,-3.9,-7.8,1024.4,1022.8,
110,2019-01-13 00:00,350,2,,3500,10,0,,,,,,,,,,,,,-4.8,-8.2,1024.9,1023.3,
110,2019-01-13 01:00,50,1,,3000,10,0,,,,,,,,,,,,,-3.6,-7.1,1025.5,1023.9,
110,2019-01-13 02:00,20,5,,3000,10,0,,,,,,,,,,,,,-3.8,-7.8,1026.1,1024.5,
110,2019-01-13 03:00,340,2,,2500,10,0,,,,,,,,,,,,,-6,-9,1026.3,1024.6,
110,2019-01-13 04:00,310,3,,2000,10,0,,,,,,,,,,,,,-5.8,-8.2,1025.8,1024.1,
110,2019-01-13 05:00,320,2,,1600,10,0,,,,,,,,,,,,,-5.6,-8.2,1025.6,1023.9,
110,2019-01-13 06:00,220,1,,1400,41,2,2,,,,7,,,,1000,,,,-7.5,-9.8,1025.4,1023.7,
110,2019-01-13 07:00,340,5,,2000,10,0,,,,,,,,,,,,,-6.3,-9,1025.8,1024.1,
110,2019-01-13 08:00,330,4,,2000,10,0,,,,,,,,,,,,,-6.3,-9,1026.3,1024.6,
110,2019-01-13 09:00,360,3,,4000,10,0,,,,,,,,,,,,,-4.3,-7.1,1026.9,1025.3,
110,2019-01-13 10:00,20,2,,5000,5,0,,,,,,,,,,,,,-1.5,-7.1,1027.2,1025.6,
110,2019-01-13 11:00,30,1,,5000,5,0,,,,,,,,,,,,,1.9,-6.4,1027.1,1025.5,
110,2019-01-13 12:00,340,2,,6000,5,0,,,,,,,,,,,,,3.2,-9,1026.2,1024.6,
110,2019-01-13 13:00,330,2,,7000,5,0,,,,,,,,,,,,,4.8,-10.7,1025.4,1023.8,
110,2019-01-13 14:00,360,5,,7000,5,0,,,,,,,,,,,,,6.5,-10.7,1025.2,1023.6,
110,2019-01-13 15:00,20,3,,7000,5,0,,,,,,,,,,,,,6.5,-9.8,1025.3,1023.7,
110,2019-01-13 16:00,300,5,,8000,5,0,,,,,,,,,,,,,6.2,-9.8,1025.1,1023.5,
110,2019-01-13 17:00,290,5,,6000,5,0,,,,,,,,,,,,,4.3,-5.7,1025.5,1023.9,
110,2019-01-13 18:00,260,3,,4000,5,0,,,,,,,,,,,,,2.7,-4.4,1025.9,1024.3,
110,2019-01-13 19:00,350,1,,3500,10,0,,,,,,,,,,,,,1,-3.6,1026.4,1024.8,
110,2019-01-13 20:00,60,1,,3000,10,0,,,,,,,,,,,,,-.6,-4.1,1026.5,1024.9,
110,2019-01-13 21:00,40,2,,2300,10,0,,,,,,,,,,,,,-.4,-3.6,1026.4,1024.8,
110,2019-01-13 22:00,330,2,,2300,10,0,,,,,,,,,,,,,-1.2,-4.1,1026.8,1025.2,
110,2019-01-13 23:00,330,3,,1500,41,1,1,,,,6,,,,2500,,,,-3.2,-5.7,1027.1,1025.5,
110,2019-01-14 00:00,310,2,,1500,41,1,1,,,,6,,,,2500,,,,-3.5,-5.7,1027.1,1025.5,
110,2019-01-14 01:00,20,1,,1000,41,1,1,,,,6,,,,2500,,,,-3.7,-6,1026.9,1025.3,
110,2019-01-14 02:00,20,2,,800,46,1,1,,,,7,,,,1000,,,,-6.3,-8.6,1027,1025.3,
110,2019-01-14 03:00,320,2,,600,46,1,1,,,,7,,,,500,,,,-7.2,-9,1027.3,1025.6,
110,2019-01-14 04:00,330,3,,600,44,1,1,,,,7,,,,500,,,,-5.9,-8.2,1026.9,1025.2,
110,2019-01-14 05:00,330,3,,400,46,3,3,,,,7,,,,300,,,,-7.3,-9.8,1026.6,1024.9,
110,2019-01-14 06:00,340,2,,300,46,3,3,,,,7,,,,300,,,,-8,-10.7,1026.9,1025.2,
110,2019-01-14 07:00,330,2,,500,42,2,2,,,,7,,,,500,,,,-5.9,-8.6,1027.3,1025.6,
110,2019-01-14 08:00,340,2,,300,46,4,4,,,,7,,,,200,,,,-6.4,-9,1027.6,1025.9,
110,2019-01-14 09:00,310,1,,900,42,2,2,,,,7,,,,500,,,,-3.4,-5.4,1027.8,1026.2,
110,2019-01-14 10:00,80,3,,1500,10,4,4,,,,6,,,,2500,,,,-1.5,-3.6,1028.2,1026.6,
110,2019-01-14 11:00,50,2,,1800,10,4,4,,,,6,,,,2000,,,,.9,-1.2,1028.4,1026.8,
110,2019-01-14 12:00,120,1,,1800,5,4,4,,,,6,,,,2000,,,,3.2,-3,1027.5,1025.9,
110,2019-01-14 13:00,80,3,,2000,5,4,4,,,,6,,,,2000,,,,3.7,-4.7,1025.8,1024.2,
110,2019-01-14 14:00,140,2,,2000,5,7,4,7,,,6,0,,,2000,20000,,,4.7,-4.4,1025.2,1023.6,
110,2019-01-14 15:00,200,2,,2200,5,7,4,7,,,6,0,,,2000,20000,,,5.1,-4.4,1025.5,1023.9,
110,2019-01-14 16:00,320,4,,2200,5,7,4,7,,,6,0,,,2000,20000,,,4.8,-3.8,1025.4,1023.8,
110,2019-01-14 17:00,300,5,,2000,5,7,4,7,,,6,0,,,2000,20000,,,3.5,-3.8,1025,1023.4,
110,2019-01-14 18:00,290,4,,2000,5,7,4,7,,,6,0,,,2500,20000,,,2.7,-3.8,1024.9,1023.3,
110,2019-01-14 19:00,280,2,,2000,5,7,4,7,,,6,0,,,3000,20000,,,2.2,-3.6,1025.2,1023.6,
110,2019-01-14 20:00,270,1,,2000,5,6,4,6,,,6,0,,,2500,20000,,,.7,-4.1,1025.1,1023.5,
110,2019-01-14 21:00,340,2,,2000,10,6,4,6,,,6,0,,,2000,18000,,,.7,-3.8,1024.6,1023,
110,2019-01-14 22:00,20,3,,1800,10,7,5,7,,,6,0,,,2000,18000,,,1.1,-3.8,1024.2,1022.6,
110,2019-01-14 23:00,10,1,,1800,10,7,5,7,,,6,0,,,2000,18000,,,1,-3.3,1024.1,1022.5,
110,2019-01-15 00:00,310,3,,1600,10,7,5,7,,,6,0,,,2000,18000,,,.7,-3.6,1023.8,1022.2,
110,2019-01-15 01:00,330,5,,1500,10,7,5,7,,,6,0,,,2000,18000,,,.7,-3.3,1023.6,1022,
110,2019-01-15 02:00,160,1,,1500,10,7,5,7,,,6,0,,,2500,18000,,,.9,-3.6,1023.5,1021.9,
110,2019-01-15 03:00,320,1,,1500,10,6,4,6,,,6,0,,,3000,18000,,,-.1,-4.1,1024,1022.4,
110,2019-01-15 04:00,300,7,,1500,10,6,4,6,,,6,0,,,3000,18000,,,-.1,-3.6,1023.7,1022.1,
110,2019-01-15 05:00,310,5,,1600,10,4,3,4,,,6,0,,,2000,18000,,,-2.3,-6.7,1023.2,1021.6,
110,2019-01-15 06:00,350,3,,1200,10,3,3,,,,6,,,,2000,,,,-3,-5.7,1023.1,1021.5,
110,2019-01-15 07:00,0,0,,900,46,4,4,,,,7,,,,1500,,,,-3.1,-5.4,1023.1,1021.5,
110,2019-01-15 08:00,220,1,,1200,10,3,3,,,,6,,,,2500,,,,-5.4,-7.8,1023.2,1021.6,
110,2019-01-15 09:00,350,5,,1400,10,3,3,,,,6,,,,2000,,,,-2.2,-4.4,1023.7,1022.1,
110,2019-01-15 10:00,330,7,,2000,10,4,4,,,,6,,,,2000,,,,-.1,-4.7,1024.1,1022.5,
110,2019-01-15 11:00,340,8,,2800,5,4,4,,,,6,,,,2000,,,,.4,-6.4,1024.2,1022.6,
110,2019-01-15 12:00,340,7,,2800,70,6,6,,,,6,,,,2000,,,,.6,-6.4,1023.9,1022.3,0
110,2019-01-15 13:00,320,12,,4000,5,4,4,,,,6,,,,2500,,,,1,-9,1023.6,1022,0
110,2019-01-15 14:00,310,9,,6000,5,2,2,,,,6,,,,2500,,,,2.3,-9.4,1022.8,1021.2,
110,2019-01-15 15:00,290,16,,10000,,2,2,,,,6,,,,3000,,,,1.3,-13.9,1023.3,1021.7,
110,2019-01-15 16:00,300,15,,10000,,2,2,,,,6,,,,3000,,,,-.6,-13.3,1023.9,1022.3,
110,2019-01-15 17:00,290,13,,10000,,2,2,,,,0,,,,20000,,,,-1.9,-14.5,1024.3,1022.7,
110,2019-01-15 18:00,290,11,,10000,,2,2,,,,0,,,,20000,,,,-3.3,-14.5,1025,1023.4,
110,2019-01-15 19:00,340,12,,10000,,1,1,,,,0,,,,20000,,,,-4.9,-15.1,1026.2,1024.6,
110,2019-01-15 20:00,320,12,,10000,,0,,,,,,,,,,,,,-6,-15.7,1027.2,1025.5,
110,2019-01-15 21:00,320,8,,10000,,0,,,,,,,,,,,,,-7.6,-16.4,1027.7,1026,
110,2019-01-15 22:00,310,8,,10000,,0,,,,,,,,,,,,,-7.2,-16.4,1027.8,1026.1,
110,2019-01-15 23:00,310,7,,10000,,0,,,,,,,,,,,,,-7.6,-16.4,1028.2,1026.5,
110,2019-01-16 00:00,310,6,,10000,,0,,,,,,,,,,,,,-8.6,-17.1,1028.3,1026.6,
110,2019-01-16 01:00,320,6,,10000,,0,,,,,,,,,,,,,-8.7,-17.1,1028.5,1026.8,
110,2019-01-16 02:00,310,5,,10000,,0,,,,,,,,,,,,,-8.9,-17.1,1028.7,1027,
110,2019-01-16 03:00,330,8,,10000,,0,,,,,,,,,,,,,-8.7,-17.9,1029.1,1027.4,
110,2019-01-16 04:00,330,8,,10000,,0,,,,,,,,,,,,,-9.7,-18.7,1028.8,1027.1,
110,2019-01-16 05:00,300,2,,10000,,0,,,,,,,,,,,,,-11.3,-19.6,1028.8,1027.1,
110,2019-01-16 06:00,320,5,,10000,,0,,,,,,,,,,,,,-11.4,-19.6,1028.6,1026.9,
110,2019-01-16 07:00,320,2,,10000,,0,,,,,,,,,,,,,-10.2,-19.6,1028.8,1027.1,
110,2019-01-16 08:00,330,4,,10000,,3,3,,,,0,,,,18000,,,,-12.3,-20.5,1029.2,1027.5,
110,2019-01-16 09:00,350,7,,10000,,6,6,,,,0,,,,18000,,,,-8.8,-17.9,1028.8,1027.1,
110,2019-01-16 10:00,290,2,,10000,,5,5,,,,0,,,,18000,,,,-7.7,-19.6,1029.4,1027.7,
110,2019-01-16 11:00,310,3,,10000,,5,5,,,,0,,,,20000,,,,-6.4,-20.5,1029.9,1028.2,
110,2019-01-16 12:00,300,8,,10000,,2,2,,,,0,,,,20000,,,,-5.2,-21.5,1029.7,1028,
110,2019-01-16 13:00,310,4,,10000,,0,,,,,,,,,,,,,-3.5,-19.6,1028.5,1026.9,
110,2019-01-16 14:00,280,5,,10000,,0,,,,,,,,,,,,,-3,-20.5,1027.6,1026,
110,2019-01-16 15:00,260,2,,10000,,0,,,,,,,,,,,,,-1.9,-20.5,1027.1,1025.5,
110,2019-01-16 16:00,240,2,,10000,,0,,,,,,,,,,,,,-1.4,-19.6,1026.8,1025.2,
110,2019-01-16 17:00,280,4,,10000,,0,,,,,,,,,,,,,-2.7,-18.7,1026.1,1024.5,
110,2019-01-16 18:00,260,2,,10000,,2,2,,,,6,,,,3000,,,,-3.4,-17.1,1025.7,1024.1,
110,2019-01-16 19:00,280,4,,10000,,4,4,,,,6,,,,3000,,,,-3.3,-15.1,1025.9,1024.3,
110,2019-01-16 20:00,220,6,,10000,,5,5,,,,6,,,,3000,,,,-2.9,-12.7,1025.7,1024.1,
110,2019-01-16 21:00,200,5,,10000,22,7,7,,,,6,,,,2500,,,,-2.4,-12.2,1025.7,1024.1,0
110,2019-01-16 22:00,210,5,,6000,71,7,3,7,,,7,6,,,1000,2500,,,-2.7,-8.6,1025.5,1023.9,0
110,2019-01-16 23:00,170,5,,6000,71,7,3,7,,,7,6,,,1000,2500,,,-3,-7.1,1025.3,1023.7,.1
110,2019-01-17 00:00,150,6,,6000,71,7,2,7,,,7,6,,,1000,3000,,,-3.1,-6.4,1024.9,1023.3,0
110,2019-01-17 01:00,150,5,,10000,22,6,6,,,,6,,,,3000,,,,-3,-6.4,1024.3,1022.7,0
110,2019-01-17 02:00,160,5,,10000,,6,6,,,,6,,,,3000,,,,-2.8,-6.4,1023.8,1022.2,
110,2019-01-17 03:00,130,5,,10000,,6,6,,,,6,,,,3000,,,,-2.3,-6,1023.8,1022.2,
110,2019-01-17 04:00,90,2,,10000,70,6,6,,,,6,,,,3000,,,,-2.2,-6.7,1023.3,1021.7,0
110,2019-01-17 05:00,320,3,,10000,22,6,6,,,,6,,,,3000,,,,-3.9,-7.4,1023,1021.4,0
110,2019-01-17 06:00,190,1,,10000,,4,4,,,,6,,,,3000,,,,-4,-7.1,1022.7,1021.1,
110,2019-01-17 07:00,230,1,,7000,10,1,1,,,,6,,,,4000,,,,-6.5,-9,1023.3,1021.6,
110,2019-01-17 08:00,20,2,,10000,,0,,,,,,,,,,,,,-6.4,-8.6,1023.9,1022.2,
110,2019-01-17 09:00,310,2,,10000,,0,,,,,,,,,,,,,-3,-5.7,1024.3,1022.7,
110,2019-01-17 10:00,320,4,,10000,,0,,,,,,,,,,,,,.2,-7.8,1024.6,1023,
110,2019-01-17 11:00,320,5,,10000,,0,,,,,,,,,,,,,1.8,-9,1025.1,1023.5,
110,2019-01-17 12:00,320,9,,10000,,0,,,,,,,,,,,,,2.8,-17.1,1024.8,1023.2,
110,2019-01-17 13:00,290,8,,10000,,0,,,,,,,,,,,,,3.8,-18.7,1023.7,1022.1,
110,2019-01-17 14:00,290,11,,10000,,0,,,,,,,,,,,,,4,-19.6,1023.3,1021.7,
110,2019-01-17 15:00,280,8,,10000,,0,,,,,,,,,,,,,3.9,-17.9,1023.5,1021.9,
110,2019-01-17 16:00,280,9,,10000,,0,,,,,,,,,,,,,3.3,-17.1,1023.9,1022.3,
110,2019-01-17 17:00,280,7,,10000,,0,,,,,,,,,,,,,2.4,-16.4,1024.4,1022.8,
110,2019-01-17 18:00,270,5,,10000,,0,,,,,,,,,,,,,.7,-16.4,1024.4,1022.8,
110,2019-01-17 19:00,280,5,,10000,,0,,,,,,,,,,,,,.1,-12.2,1025,1023.4,
110,2019-01-17 20:00,300,2,,10000,,0,,,,,,,,,,,,,-2.3,-11.2,1025.8,1024.2,
110,2019-01-17 21:00,330,2,,10000,,0,,,,,,,,,,,,,-4.8,-11.7,1026.4,1024.8,
110,2019-01-17 22:00,320,2,,10000,,0,,,,,,,,,,,,,-4.9,-10.7,1027.1,1025.5,
110,2019-01-17 23:00,290,4,,10000,,0,,,,,,,,,,,,,-5.8,-11.7,1027.8,1026.1,
110,2019-01-18 00:00,340,2,,10000,,0,,,,,,,,,,,,,-5,-11.7,1028.1,1026.4,
110,2019-01-18 01:00,310,1,,10000,,0,,,,,,,,,,,,,-5.8,-12.2,1028,1026.3,
110,2019-01-18 02:00,300,1,,10000,,0,,,,,,,,,,,,,-6.8,-12.7,1028.3,1026.6,
110,2019-01-18 03:00,20,3,,10000,,0,,,,,,,,,,,,,-7.8,-13.3,1028,1026.3,
110,2019-01-18 04:00,300,2,,10000,,0,,,,,,,,,,,,,-8,-12.7,1027.9,1026.2,
110,2019-01-18 05:00,340,3,,10000,,0,,,,,,,,,,,,,-8.6,-13.3,1028,1026.3,
110,2019-01-18 06:00,320,2,,10000,,0,,,,,,,,,,,,,-8.3,-13.3,1028.2,1026.5,
110,2019-01-18 07:00,330,1,,10000,,0,,,,,,,,,,,,,-9.6,-14.5,1029,1027.3,
110,2019-01-18 08:00,270,2,,10000,,0,,,,,,,,,,,,,-9.7,-14.5,1029.7,1028,
110,2019-01-18 09:00,330,1,,10000,,0,,,,,,,,,,,,,-3.1,-7.1,1029.8,1028.2,
110,2019-01-18 10:00,110,1,,10000,,0,,,,,,,,,,,,,0,-10.7,1029.6,1028,
110,2019-01-18 11:00,270,1,,10000,,0,,,,,,,,,,,,,1.9,-13.3,1029.7,1028.1,
110,2019-01-18 12:00,150,1,,10000,,0,,,,,,,,,,,,,3.9,-13.9,1029.1,1027.5,
110,2019-01-18 13:00,170,4,,10000,,0,,,,,,,,,,,,,4.4,-13.9,1027.7,1026.1,
110,2019-01-18 14:00,320,4,,10000,,0,,,,,,,,,,,,,5.5,-8.6,1026.8,1025.2,
110,2019-01-18 15:00,290,7,,10000,,0,,,,,,,,,,,,,5.4,-7.4,1027.1,1025.5,
110,2019-01-18 16:00,300,7,,10000,,0,,,,,,,,,,,,,4.7,-7.8,1027.6,1026,
110,2019-01-18 17:00,280,4,,10000,,2,2,,,,0,,,,20000,,,,3.5,-7.4,1027.5,1025.9,
110,2019-01-18 18:00,300,2,,7000,5,4,4,,,,0,,,,20000,,,,1.7,-7.1,1027.1,1025.5,
110,2019-01-18 19:00,300,1,,6000,5,8,8,,,,2,,,,20000,,,,-.6,-7.4,1026.9,1025.3,
110,2019-01-18 20:00,360,1,,6000,5,8,8,,,,2,,,,20000,,,,-.2,-6.7,1027.3,1025.7,
110,2019-01-18 21:00,40,1,,6000,5,7,4,7,,,6,0,,,3000,20000,,,-.9,-7.8,1027.1,1025.5,
110,2019-01-18 22:00,80,1,,4800,5,7,2,7,,,6,0,,,3000,20000,,,-2.1,-7.1,1027,1025.4,
110,2019-01-18 23:00,310,1,,4000,5,7,2,7,,,6,0,,,3000,20000,,,-3,-7.1,1027,1025.4,
110,2019-01-19 00:00,100,1,,3500,5,7,2,7,,,6,0,,,3000,16000,,,-2.7,-6.4,1026.7,1025.1,
110,2019-01-19 01:00,190,1,,3500,5,7,2,7,,,6,0,,,3000,16000,,,-3.1,-7.1,1026.8,1025.2,
110,2019-01-19 02:00,90,1,,3500,5,7,2,7,,,6,0,,,3000,18000,,,-1.5,-5.7,1026.4,1024.8,
110,2019-01-19 03:00,0,0,,3500,10,4,4,,,,0,,,,18000,,,,-2.6,-6,1026.4,1024.8,
110,2019-01-19 04:00,350,2,,2800,10,4,4,,,,0,,,,20000,,,,-3,-5.7,1026.1,1024.5,
110,2019-01-19 05:00,340,2,,2800,10,4,4,,,,0,,,,20000,,,,-3.4,-6.4,1025.9,1024.3,
110,2019-01-19 06:00,10,2,,2800,10,4,1,4,,,6,0,,,3500,20000,,,-2.5,-5.7,1025.5,1023.9,
110,2019-01-19 07:00,310,1,,2800,10,6,2,6,,,6,0,,,4000,20000,,,-1.7,-5,1025.6,1024,
110,2019-01-19 08:00,130,1,,2800,10,7,4,7,,,6,0,,,4000,20000,,,-1,-4.1,1025.7,1024.1,
110,2019-01-19 09:00,170,3,,5000,10,8,5,8,,,6,2,,,2500,20000,,,1.5,-3.6,1025.5,1023.9,
110,2019-01-19 10:00,180,4,,5000,10,8,5,8,,,6,4,,,2500,15000,,,4.2,-3.6,1025.3,1023.7,
110,2019-01-19 11:00,160,7,,5000,5,8,5,8,,,6,4,,,3000,15000,,,5.3,-3.6,1025.3,1023.7,
110,2019-01-19 12:00,170,4,,5000,5,8,5,8,,,6,4,,,3000,15000,,,6.1,-3,1024.5,1022.9,
110,2019-01-19 13:00,210,6,,5000,5,7,5,7,,,6,3,,,3000,15000,,,7.2,-3,1023.3,1021.7,
110,2019-01-19 14:00,220,5,,8000,5,5,3,5,,,6,3,,,3000,15000,,,7.9,-3,1021.9,1020.3,
110,2019-01-19 15:00,200,2,,10000,,4,4,,,,6,,,,3000,,,,7.8,-3.3,1021.2,1019.6,
110,2019-01-19 16:00,310,5,,10000,,3,3,,,,6,,,,3000,,,,8.3,-3.3,1020.6,1019,
110,2019-01-19 17:00,320,6,,10000,,1,1,,,,6,,,,3000,,,,6.8,-3.3,1020.2,1018.6,
110,2019-01-19 18:00,280,2,,10000,,1,1,,,,6,,,,3000,,,,3.6,-3.8,1019.9,1018.3,
110,2019-01-19 19:00,310,1,,7000,5,1,1,,,,6,,,,3000,,,,3.5,-3.3,1019.8,1018.2,
110,2019-01-19 20:00,350,4,,4500,10,3,1,3,,,6,3,,,3000,15000,,,1.9,-3,1019.7,1018.1,
110,2019-01-19 21:00,330,5,,3500,10,5,2,5,,,6,3,,,4000,15000,,,2.4,-3.3,1019.6,1018,
110,2019-01-19 22:00,320,2,,3000,10,6,4,6,,,6,3,,,5000,14000,,,1.2,-3.8,1019.5,1017.9,
110,2019-01-19 23:00,340,3,,3500,10,6,6,,,,6,,,,4000,,,,1.7,-3.6,1019.4,1017.8,
110,2019-01-20 00:00,310,3,,3500,10,6,2,6,,,7,6,,,1000,2500,,,2.2,-3,1019.2,1017.6,
